pageid,revid,rating,quality_score,userContrib,grammar,userID,timestamp,contribQuality
41517346,511159600,Stub,0.1,0.27,13.0,9056972.0,2012-09-07T01:45:37Z,0.03
37360073,518468460,Stub,0.1,23.8,3.0,14151659.0,2012-10-18T07:29:11Z,2.38
34551091,525652517,Stub,0.1,6.64,15.0,3835673.0,2012-11-30T04:36:27Z,0.66
38742494,582069165,Stub,0.1,47.41,20.0,855490.0,2013-11-17T16:47:14Z,4.74
41418415,586983730,Stub,0.1,40.19,11.0,23407.0,2013-12-20T17:58:27Z,4.02
476147,80396071,Start,0.28,0.59,31.0,1368525.0,2006-10-09T11:13:47Z,0.17
9964711,114471113,Stub,0.1,1.8,29.0,69761.0,2007-03-12T05:00:38Z,0.18
3521875,118146072,Stub,0.1,1.47,45.0,224503.0,2007-03-27T00:46:50Z,0.15
7972201,119749038,B,0.64,8.26,8.0,1089346.0,2007-04-02T16:28:27Z,5.29
7743749,136426072,Start,0.28,1.05,5.0,1581696.0,2007-06-06T19:45:44Z,0.29
12791118,151549442,Stub,0.1,4.71,12.0,1896773.0,2007-08-16T06:00:55Z,0.47
13086918,155554360,Stub,0.1,15.99,14.0,3647652.0,2007-09-04T03:27:16Z,1.6
12764863,178095514,Stub,0.1,2.22,27.0,1951353.0,2007-12-15T16:43:37Z,0.22
8248070,184048522,Stub,0.1,13.81,38.0,3857044.0,2008-01-13T15:08:43Z,1.38
1949604,184894728,Start,0.28,0.7,33.0,3920834.0,2008-01-17T03:15:01Z,0.2
16048188,195407996,Start,0.28,42.28,12.0,357859.0,2008-03-02T21:46:33Z,11.84
9458448,200364839,Stub,0.1,2.24,0.0,4789380.0,2008-03-23T20:13:19Z,0.22
16794192,207509647,Start,0.28,1.7,19.0,25696.0,2008-04-23T02:05:04Z,0.48
14799064,208523535,Start,0.28,1.86,36.0,666702.0,2008-04-27T13:55:11Z,0.52
2401134,208675232,Stub,0.1,1.35,7.0,433328.0,2008-04-28T03:12:19Z,0.14
6211811,223406293,Stub,0.1,2.03,13.0,7118326.0,2008-07-03T23:03:35Z,0.2
13169714,224790457,Stub,0.1,3.08,17.0,6780543.0,2008-07-10T12:45:59Z,0.31
4597140,234173799,Start,0.28,16.84,16.0,491716.0,2008-08-25T17:44:54Z,4.72
8114812,241061154,Stub,0.1,1.53,16.0,7016748.0,2008-09-26T04:37:12Z,0.15
21731506,273653970,Start,0.28,10.61,13.0,5277842.0,2009-02-27T13:59:36Z,2.97
21817712,275080243,Start,0.28,1.24,23.0,4477315.0,2009-03-05T02:40:51Z,0.35
22438452,284382113,Stub,0.1,20.03,11.0,510132.0,2009-04-17T09:11:29Z,2.0
22728097,288667155,Stub,0.1,4.93,9.0,5517884.0,2009-05-08T13:06:39Z,0.49
22796184,289818427,Start,0.28,41.95,2.0,2299916.0,2009-05-14T04:47:03Z,11.75
1095529,290302327,Start,0.28,2.45,17.0,1019974.0,2009-05-16T12:41:20Z,0.69
21666778,290546002,Start,0.28,9.29,13.0,9702856.0,2009-05-17T17:37:22Z,2.6
11779155,291336065,Start,0.28,2.96,4.0,9183711.0,2009-05-21T05:03:07Z,0.83
23266240,297165863,Stub,0.1,6.03,15.0,5014074.0,2009-06-18T14:28:26Z,0.6
23025750,303176584,Start,0.28,2.3,12.0,8548366.0,2009-07-20T18:24:10Z,0.64
17856856,303954909,Stub,0.1,2.17,30.0,9037918.0,2009-07-24T16:04:07Z,0.22
24408569,315081410,Start,0.28,16.7,8.0,3783630.0,2009-09-20T12:00:58Z,4.68
24534775,317299382,Stub,0.1,4.51,5.0,1639942.0,2009-10-01T16:06:22Z,0.45
25410320,331289251,B,0.64,10.14,40.0,8277286.0,2009-12-12T17:50:02Z,6.49
50375,335585886,Start,0.28,0.01,12.0,398051.0,2010-01-03T05:17:34Z,0.0
12799573,348580932,Start,0.28,0.24,5.0,70314.0,2010-03-08T19:05:38Z,0.07
27612130,366276678,Stub,0.1,7.84,7.0,1075024.0,2010-06-05T23:48:55Z,0.78
28088223,375229089,Stub,0.1,9.66,39.0,1276024.0,2010-07-24T16:34:16Z,0.97
30821876,432888128,Start,0.28,4.7,32.0,6524670.0,2011-06-06T18:14:23Z,1.32
30449083,434138297,Start,0.28,3.39,6.0,191757.0,2011-06-13T22:56:02Z,0.95
26925128,434654290,Stub,0.1,2.03,7.0,5932223.0,2011-06-16T21:18:35Z,0.2
32578566,445228871,Stub,0.1,2.5,31.0,205121.0,2011-08-16T22:44:27Z,0.25
805471,465644713,Start,0.28,2.67,21.0,1918920.0,2011-12-13T14:52:51Z,0.75
34965422,480167817,Start,0.28,4.18,14.0,7951774.0,2012-03-04T16:15:07Z,1.17
25074771,492095292,Stub,0.1,1.72,47.0,14216826.0,2012-05-11T22:57:32Z,0.17
42637483,606633882,Stub,0.1,23.08,10.0,5120254.0,2014-05-01T15:02:37Z,2.31
43584253,621627269,Stub,0.1,11.88,25.0,16902756.0,2014-08-17T14:00:06Z,1.19
44449328,634847478,Stub,0.1,3.43,34.0,5420522.0,2014-11-21T16:23:21Z,0.34
6243302,70928504,Start,0.28,2.57,14.0,60816.0,2006-08-21T09:30:29Z,0.72
9406417,106869164,Start,0.28,18.45,31.0,48054.0,2007-02-09T17:04:04Z,5.17
6260521,110445705,B,0.64,10.83,8.0,2364672.0,2007-02-23T22:58:25Z,6.93
1457997,118255398,Stub,0.1,7.98,11.0,1215485.0,2007-03-27T13:49:42Z,0.8
9391818,123622942,Stub,0.1,10.37,16.0,1955932.0,2007-04-17T20:23:31Z,1.04
11587740,135790522,Start,0.28,3.78,3.0,4477315.0,2007-06-04T14:52:46Z,1.06
998245,138806494,Stub,0.1,1.77,11.0,8029.0,2007-06-17T18:10:16Z,0.18
14045530,168860963,Stub,0.1,6.84,15.0,1236449.0,2007-11-03T01:50:58Z,0.68
5718800,170128345,Stub,0.1,2.82,11.0,1639760.0,2007-11-08T17:13:26Z,0.28
14573541,175970025,Stub,0.1,3.6,4.0,88026.0,2007-12-05T18:27:50Z,0.36
3219608,189279101,Start,0.28,0.88,9.0,107930.0,2008-02-05T16:13:09Z,0.25
9222803,195356187,Stub,0.1,1.35,6.0,231599.0,2008-03-02T17:36:32Z,0.14
17227640,209683326,Start,0.28,0.98,18.0,666342.0,2008-05-02T12:54:44Z,0.27
16977336,210101452,Stub,0.1,18.57,11.0,1005449.0,2008-05-04T13:36:47Z,1.86
19032020,234221414,Stub,0.1,33.36,17.0,5277842.0,2008-08-25T22:02:55Z,3.34
19603857,245824965,Stub,0.1,1.2,16.0,2618808.0,2008-10-17T04:28:09Z,0.12
19832483,246096427,Stub,0.1,27.99,14.0,5277842.0,2008-10-18T13:59:25Z,2.8
19832335,246554364,Stub,0.1,11.23,16.0,7359933.0,2008-10-20T19:07:24Z,1.12
21015362,262919921,Start,0.28,14.13,12.0,5277842.0,2009-01-09T06:31:24Z,3.96
21520460,270426917,Start,0.28,6.8,17.0,5277842.0,2009-02-13T12:18:51Z,1.9
21669584,272706484,Start,0.28,14.41,13.0,3171782.0,2009-02-23T12:34:18Z,4.03
21902717,276264725,Start,0.28,16.61,24.0,5017767.0,2009-03-10T13:24:43Z,4.65
22476881,287443000,Stub,0.1,4.56,9.0,5177550.0,2009-05-02T13:37:02Z,0.46
5295189,291811053,C,0.46,0.51,24.0,8064063.0,2009-05-23T14:03:14Z,0.23
25583579,334501238,Stub,0.1,7.98,17.0,306659.0,2009-12-28T10:46:37Z,0.8
2418735,350556093,Start,0.28,2.19,21.0,66197.0,2010-03-18T07:30:22Z,0.61
27708210,369168637,Stub,0.1,2.2,10.0,7426213.0,2010-06-20T12:44:18Z,0.22
1632643,379791052,Start,0.28,0.92,25.0,2300502.0,2010-08-19T15:14:27Z,0.26
32816726,445937418,Stub,0.1,2.23,5.0,12030910.0,2011-08-21T04:55:53Z,0.22
22379153,473159983,Stub,0.1,12.33,2.0,12825526.0,2012-01-25T14:18:28Z,1.23
34873665,478645438,Start,0.28,6.98,11.0,6139956.0,2012-02-24T18:50:53Z,1.95
20840195,478719201,Stub,0.1,0.76,4.0,11555324.0,2012-02-25T03:34:11Z,0.08
37911414,527755321,Stub,0.1,10.14,11.0,11969601.0,2012-12-12T20:44:39Z,1.01
6247225,536203775,Start,0.28,5.97,11.0,13224969.0,2013-02-02T16:17:31Z,1.67
40279397,569126367,Start,0.28,51.34,17.0,5965514.0,2013-08-18T20:26:03Z,14.38
42089491,597785699,Stub,0.1,10.07,8.0,7852030.0,2014-03-02T09:27:16Z,1.01
42944828,611242976,Stub,0.1,49.72,37.0,543047.0,2014-06-02T15:26:04Z,4.97
43723316,624224675,Start,0.28,4.64,10.0,322936.0,2014-09-05T00:04:37Z,1.3
6987543,104539206,Start,0.28,2.65,24.0,992737.0,2007-01-31T08:29:06Z,0.74
7504976,123723949,B,0.64,0.7,11.0,345020.0,2007-04-18T04:04:12Z,0.45
133823,132589855,Start,0.28,3.02,12.0,2069455.0,2007-05-22T02:25:43Z,0.85
199133,136609742,Start,0.28,1.23,60.0,284384.0,2007-06-07T15:05:52Z,0.34
1779080,148854486,Start,0.28,0.21,6.0,145927.0,2007-08-03T02:52:08Z,0.06
561742,149369969,Stub,0.1,0.24,22.0,764861.0,2007-08-05T16:57:17Z,0.02
6324889,151085345,Stub,0.1,2.52,14.0,2537255.0,2007-08-14T02:32:02Z,0.25
12785531,152903483,Stub,0.1,3.05,9.0,433328.0,2007-08-22T11:55:23Z,0.3
13480190,178707336,Stub,0.1,0.82,29.0,223689.0,2007-12-18T12:35:22Z,0.08
14861406,198332977,Stub,0.1,2.4,31.0,3258344.0,2008-03-15T02:25:20Z,0.24
16769250,203374970,Stub,0.1,12.28,4.0,1616157.0,2008-04-04T21:03:38Z,1.23
16412034,247792588,Stub,0.1,18.13,14.0,5017767.0,2008-10-26T16:19:19Z,1.81
20975166,262293491,Start,0.28,12.45,14.0,5277842.0,2009-01-06T12:38:11Z,3.49
21158470,265040100,Start,0.28,16.64,15.0,5277842.0,2009-01-19T08:02:57Z,4.66
21822000,277625490,Start,0.28,24.77,14.0,5277842.0,2009-03-16T12:03:38Z,6.94
22464964,284604021,Stub,0.1,4.75,9.0,1616157.0,2009-04-18T12:22:59Z,0.48
23823773,305469143,Stub,0.1,26.7,16.0,2943221.0,2009-08-01T15:27:08Z,2.67
15296444,320935539,Stub,0.1,0.95,2.0,1808194.0,2009-10-20T03:10:36Z,0.1
24140601,325412915,Stub,0.1,11.59,15.0,1951353.0,2009-11-12T10:02:02Z,1.16
25020768,338902126,Stub,0.1,6.36,34.0,7320905.0,2010-01-20T05:23:27Z,0.64
21460040,382239543,Stub,0.1,12.69,19.0,7801357.0,2010-09-01T07:57:30Z,1.27
30744656,411924120,Stub,0.1,34.37,18.0,2842084.0,2011-02-04T04:58:56Z,3.44
31644458,426869521,Stub,0.1,20.49,7.0,2842084.0,2011-05-01T10:27:02Z,2.05
31982458,432567203,Stub,0.1,9.66,1.0,4255301.0,2011-06-04T19:50:46Z,0.97
30418811,436562711,Stub,0.1,1.23,10.0,14847285.0,2011-06-27T20:45:37Z,0.12
33246454,452992735,Stub,0.1,9.14,6.0,6356501.0,2011-09-29T04:26:49Z,0.91
33414297,455634317,Start,0.28,24.93,5.0,402891.0,2011-10-15T03:15:40Z,6.98
33933226,463652220,Stub,0.1,10.33,10.0,3299145.0,2011-12-02T12:19:01Z,1.03
37053664,513433087,Stub,0.1,25.44,10.0,23407.0,2012-09-18T20:58:58Z,2.54
30842923,526239883,Stub,0.1,5.44,8.0,8372814.0,2012-12-03T22:13:06Z,0.54
38640745,540390401,Stub,0.1,3.58,2.0,346341.0,2013-02-25T23:02:44Z,0.36
23432107,576109554,Stub,0.1,2.6,5.0,19876738.0,2013-10-07T08:27:02Z,0.26
41943972,595478008,Stub,0.1,33.41,10.0,23407.0,2014-02-14T18:07:50Z,3.34
42186997,599501297,Start,0.28,3.49,7.0,800815.0,2014-03-13T22:36:15Z,0.98
42339802,601751566,Stub,0.1,46.05,22.0,1827553.0,2014-03-29T02:54:02Z,4.6
38251941,618702882,Stub,0.1,6.22,27.0,1376828.0,2014-07-27T18:10:08Z,0.62
44349988,633328220,Stub,0.1,0.91,1.0,10320963.0,2014-11-11T03:04:55Z,0.09
44401558,633920446,Stub,0.1,5.1,7.0,14508071.0,2014-11-15T09:37:49Z,0.51
4806056,62964553,Start,0.28,4.05,18.0,583054.0,2006-07-10T00:42:59Z,1.13
1225609,72830604,Stub,0.1,0.92,14.0,2081148.0,2006-08-30T15:10:46Z,0.09
4488590,107476622,Stub,0.1,2.14,18.0,3530776.0,2007-02-12T03:30:26Z,0.21
9406266,112079300,Start,0.28,0.76,14.0,1862829.0,2007-03-02T14:54:39Z,0.21
10454655,126459513,Start,0.28,15.31,21.0,2884666.0,2007-04-27T19:35:02Z,4.29
14465101,174330552,Start,0.28,1.05,7.0,295955.0,2007-11-28T08:56:57Z,0.29
10086928,203213015,Stub,0.1,10.29,19.0,754619.0,2008-04-04T03:43:27Z,1.03
16762847,203276899,Stub,0.1,7.06,2.0,1616157.0,2008-04-04T12:53:34Z,0.71
5729020,211260841,Stub,0.1,3.74,41.0,3171782.0,2008-05-09T14:19:45Z,0.37
16084060,215317225,Stub,0.1,1.3,21.0,1934774.0,2008-05-27T17:48:51Z,0.13
13174556,218982306,Stub,0.1,2.72,20.0,4005189.0,2008-06-13T01:28:43Z,0.27
1500821,220997151,Start,0.28,3.24,26.0,7178666.0,2008-06-22T16:05:32Z,0.91
14160194,227604614,Stub,0.1,3.01,10.0,4469495.0,2008-07-24T11:02:40Z,0.3
21001646,262703133,Start,0.28,20.03,14.0,5277842.0,2009-01-08T06:56:32Z,5.61
21261525,266527334,Start,0.28,8.87,12.0,7359933.0,2009-01-26T14:38:53Z,2.48
21666092,272669212,Start,0.28,16.63,14.0,5277842.0,2009-02-23T06:42:17Z,4.66
21732711,273668228,Start,0.28,12.16,13.0,5277842.0,2009-02-27T15:25:11Z,3.4
21840389,275352700,Start,0.28,11.83,13.0,5277842.0,2009-03-06T08:01:14Z,3.31
22463697,284589153,Stub,0.1,1.47,16.0,5517884.0,2009-04-18T09:54:46Z,0.15
23268132,297199402,Stub,0.1,62.2,7.0,7972131.0,2009-06-18T17:48:35Z,6.22
23940708,307323648,Stub,0.1,1.91,14.0,1294969.0,2009-08-11T08:20:04Z,0.19
24042013,308866121,Stub,0.1,7.04,35.0,8178078.0,2009-08-19T12:01:20Z,0.7
2614243,310951902,Start,0.28,0.16,47.0,1215485.0,2009-08-30T20:57:19Z,0.04
15525900,312447125,Start,0.28,0.95,10.0,2092487.0,2009-09-07T19:45:15Z,0.27
19144819,323227088,Start,0.28,1.93,10.0,6419994.0,2009-11-01T05:04:35Z,0.54
19932051,337194817,Start,0.28,0.45,19.0,3965251.0,2010-01-11T14:53:23Z,0.13
29942397,401002008,Stub,0.1,9.46,2.0,4850051.0,2010-12-07T05:18:09Z,0.95
19364183,410797866,Stub,0.1,1.81,6.0,1994682.0,2011-01-29T18:22:35Z,0.18
30917847,414505581,Stub,0.1,8.71,10.0,753665.0,2011-02-17T21:31:56Z,0.87
25725605,446226721,Stub,0.1,5.86,10.0,191757.0,2011-08-22T22:44:37Z,0.59
33318465,454172704,Stub,0.1,5.88,8.0,7291611.0,2011-10-06T02:34:18Z,0.59
34042226,465578992,Stub,0.1,3.19,6.0,2980784.0,2011-12-13T04:23:43Z,0.32
34181885,469709770,Start,0.28,4.47,8.0,10150546.0,2012-01-05T13:19:35Z,1.25
34874301,484665965,Stub,0.1,64.65,23.0,936706.0,2012-03-30T08:19:44Z,6.47
36415088,502052950,Stub,0.1,9.57,8.0,1616157.0,2012-07-13T12:46:57Z,0.96
36520620,514191715,Stub,0.1,7.34,10.0,16428237.0,2012-09-23T17:39:48Z,0.73
37286894,517073890,Stub,0.1,6.3,10.0,2360147.0,2012-10-10T21:22:31Z,0.63
37344666,518190657,Stub,0.1,49.6,8.0,23407.0,2012-10-16T21:05:25Z,4.96
5020279,546566352,Start,0.28,2.89,28.0,31749.0,2013-03-23T16:41:48Z,0.81
39054182,549396188,Stub,0.1,40.27,8.0,23407.0,2013-04-08T21:13:15Z,4.03
39153305,551056841,Stub,0.1,50.41,11.0,23407.0,2013-04-19T00:11:29Z,5.04
39547909,557836239,Stub,0.1,40.64,29.0,1276024.0,2013-06-01T14:27:48Z,4.06
40369447,571053979,Stub,0.1,10.11,7.0,10246337.0,2013-09-01T09:28:29Z,1.01
17182211,581693550,Stub,0.1,40.05,8.0,23407.0,2013-11-14T23:21:12Z,4.0
41086071,581717741,Stub,0.1,4.52,3.0,14453814.0,2013-11-15T03:11:10Z,0.45
44339021,635639407,Stub,0.1,9.65,1.0,10373262.0,2014-11-27T11:34:24Z,0.97
44867734,639967649,Stub,0.1,18.56,10.0,1933611.0,2014-12-28T17:51:01Z,1.86
4917877,64463831,B,0.64,3.3,6.0,427102.0,2006-07-18T13:35:56Z,2.11
2621918,65629027,Stub,0.1,1.64,2.0,1575512.0,2006-07-24T21:12:25Z,0.16
3380501,66462894,B,0.64,2.14,26.0,1866652.0,2006-07-29T02:57:00Z,1.37
1201340,76840869,Stub,0.1,0.64,27.0,158658.0,2006-09-20T19:32:31Z,0.06
115452,81871251,Start,0.28,0.41,13.0,228094.0,2006-10-16T22:06:08Z,0.11
3156777,92759665,Stub,0.1,0.84,39.0,231595.0,2006-12-07T19:44:46Z,0.08
10773986,126354030,Start,0.28,20.74,16.0,1123985.0,2007-04-27T09:28:13Z,5.81
2082795,129223753,Start,0.28,1.52,13.0,146700.0,2007-05-08T12:55:04Z,0.43
4372022,130529284,Stub,0.1,0.13,33.0,846901.0,2007-05-13T12:56:42Z,0.01
5104457,134227734,Stub,0.1,0.19,20.0,86990.0,2007-05-29T02:41:08Z,0.02
17391206,212019566,Stub,0.1,3.78,11.0,1127177.0,2008-05-13T02:14:31Z,0.38
17529522,213785321,Stub,0.1,3.69,13.0,900054.0,2008-05-20T20:38:39Z,0.37
18026315,220416385,Stub,0.1,44.95,6.0,1276024.0,2008-06-19T19:25:58Z,4.5
4040084,230117304,Stub,0.1,0.22,26.0,5725039.0,2008-08-06T02:46:15Z,0.02
19360297,239065920,Stub,0.1,3.59,7.0,1276024.0,2008-09-17T17:34:54Z,0.36
19899190,247119161,Stub,0.1,28.7,16.0,5277842.0,2008-10-23T06:32:32Z,2.87
20299082,252861142,Stub,0.1,10.27,14.0,3723122.0,2008-11-19T21:39:56Z,1.03
20692494,258658890,Stub,0.1,5.0,10.0,75561.0,2008-12-17T22:23:23Z,0.5
21002392,262710932,Start,0.28,20.0,14.0,5277842.0,2009-01-08T08:00:06Z,5.6
21261908,266482126,Start,0.28,16.65,18.0,5277842.0,2009-01-26T07:42:37Z,4.66
21840764,275356018,Start,0.28,9.87,16.0,5277842.0,2009-03-06T08:36:13Z,2.76
21841529,275360775,Start,0.28,20.18,17.0,5277842.0,2009-03-06T09:23:58Z,5.65
21559365,279996060,Start,0.28,2.52,15.0,8066546.0,2009-03-27T12:28:11Z,0.71
1482132,310938245,Start,0.28,1.05,56.0,1215485.0,2009-08-30T19:34:29Z,0.29
24181009,311155860,Stub,0.1,2.14,9.0,9661331.0,2009-08-31T21:33:07Z,0.21
24772520,321193386,Start,0.28,17.76,6.0,408438.0,2009-10-21T14:07:08Z,4.97
27118439,358441039,Stub,0.1,21.44,8.0,1294969.0,2010-04-26T17:06:48Z,2.14
27049014,359148184,Stub,0.1,4.45,10.0,4773966.0,2010-04-29T22:38:12Z,0.45
10443004,365001277,Start,0.28,4.73,35.0,473593.0,2010-05-30T10:34:24Z,1.32
19724599,371918908,Stub,0.1,17.44,0.0,7709316.0,2010-07-05T21:51:15Z,1.74
27988232,372621275,Start,0.28,3.68,3.0,455767.0,2010-07-09T18:30:26Z,1.03
27265851,393689734,Start,0.28,5.95,9.0,8973005.0,2010-10-29T22:35:45Z,1.67
30987349,415624427,C,0.46,73.83,7.0,4066845.0,2011-02-24T02:50:57Z,33.96
5721539,419925363,Stub,0.1,1.95,47.0,1594127.0,2011-03-21T05:37:37Z,0.2
32219922,436614852,Start,0.28,1.2,9.0,1347855.0,2011-06-28T03:31:43Z,0.34
32899466,447192255,Start,0.28,14.78,1.0,7547346.0,2011-08-28T20:29:05Z,4.14
25019308,469646523,Stub,0.1,1.58,6.0,110615.0,2012-01-05T03:28:07Z,0.16
34516520,473548440,Stub,0.1,43.86,25.0,951524.0,2012-01-27T17:52:55Z,4.39
23726305,481037314,Stub,0.1,1.33,6.0,15237523.0,2012-03-09T18:05:40Z,0.13
36237685,499541404,Stub,0.1,2.97,20.0,3107162.0,2012-06-27T02:41:08Z,0.3
36412914,502028940,Stub,0.1,10.1,7.0,1616157.0,2012-07-13T09:16:40Z,1.01
35698852,505971783,Stub,0.1,7.59,16.0,10996774.0,2012-08-05T22:09:23Z,0.76
36770578,509168564,Start,0.28,3.51,12.0,1716176.0,2012-08-26T00:26:12Z,0.98
37852473,526748165,Stub,0.1,33.41,9.0,23407.0,2012-12-06T18:51:06Z,3.34
39610143,558809824,Stub,0.1,6.56,8.0,16898453.0,2013-06-07T20:33:00Z,0.66
41875063,594416139,Stub,0.1,33.58,8.0,23407.0,2014-02-07T20:21:06Z,3.36
42912725,610833340,Stub,0.1,9.9,2.0,17175981.0,2014-05-30T19:42:57Z,0.99
44299265,632425179,Stub,0.1,33.18,13.0,327289.0,2014-11-04T15:08:13Z,3.32
5824870,66152253,Start,0.28,1.37,26.0,458132.0,2006-07-27T12:55:58Z,0.38
105182,99520990,Start,0.28,0.29,12.0,104025.0,2007-01-09T08:17:55Z,0.08
1812088,122326127,Start,0.28,21.08,18.0,1798972.0,2007-04-12T21:26:13Z,5.9
10518909,180076466,Stub,0.1,5.76,29.0,446579.0,2007-12-25T06:52:03Z,0.58
18473855,226212152,Stub,0.1,12.09,11.0,2842084.0,2008-07-17T10:31:41Z,1.21
19832218,246093983,Stub,0.1,24.56,15.0,5277842.0,2008-10-18T13:43:02Z,2.46
21146098,264870377,Start,0.28,20.01,17.0,5277842.0,2009-01-18T14:22:04Z,5.6
21158120,265061313,Start,0.28,16.58,15.0,5017767.0,2009-01-19T11:43:40Z,4.64
21407009,268672014,Stub,0.1,12.34,16.0,5277842.0,2009-02-05T11:45:58Z,1.23
21523334,271901805,Start,0.28,15.75,13.0,5277842.0,2009-02-19T20:04:39Z,4.41
21731113,273648996,Start,0.28,14.0,14.0,5277842.0,2009-02-27T13:26:14Z,3.92
26443314,348040464,Stub,0.1,3.46,46.0,9806113.0,2010-03-06T04:18:37Z,0.35
26202883,354282786,Stub,0.1,4.96,23.0,2300502.0,2010-04-06T09:15:45Z,0.5
27098788,358153459,Stub,0.1,7.72,6.0,1075024.0,2010-04-25T05:46:48Z,0.77
31833677,430034244,B,0.64,6.78,12.0,14206315.0,2011-05-20T12:40:08Z,4.34
12988959,434220102,Stub,0.1,5.07,7.0,1215485.0,2011-06-14T11:32:17Z,0.51
32096410,434463953,Start,0.28,20.04,9.0,925217.0,2011-06-15T19:46:20Z,5.61
34549925,474125681,Stub,0.1,14.5,10.0,23407.0,2012-01-31T00:07:45Z,1.45
36768051,508194204,Stub,0.1,15.33,3.0,336266.0,2012-08-19T22:19:25Z,1.53
37253373,516504767,Stub,0.1,24.25,13.0,8138247.0,2012-10-07T17:56:05Z,2.43
38309594,534534129,Stub,0.1,40.18,11.0,23407.0,2013-01-23T19:28:35Z,4.02
38786170,543521985,Stub,0.1,32.79,16.0,23407.0,2013-03-11T23:20:52Z,3.28
38817111,544315943,Start,0.28,25.51,50.0,1213535.0,2013-03-15T08:28:46Z,7.14
39014355,548722399,Stub,0.1,33.9,10.0,23407.0,2013-04-04T20:26:02Z,3.39
39049155,549301619,Stub,0.1,37.76,3.0,127882.0,2013-04-08T10:13:12Z,3.78
23338475,565871185,Start,0.28,12.62,15.0,322936.0,2013-07-26T10:23:21Z,3.53
39174879,568045532,Stub,0.1,1.88,8.0,1376828.0,2013-08-11T07:46:26Z,0.19
40791227,577158651,Stub,0.1,33.86,10.0,23407.0,2013-10-14T17:19:33Z,3.39
43955489,627150484,Stub,0.1,8.0,1.0,7516815.0,2014-09-26T12:35:07Z,0.8
2776558,635100093,Start,0.28,2.64,16.0,17368641.0,2014-11-23T13:40:08Z,0.74
44607785,636757549,Stub,0.1,21.74,14.0,7516815.0,2014-12-05T14:21:48Z,2.17
2515307,72613154,Stub,0.1,17.67,23.0,31433.0,2006-08-29T14:30:44Z,1.77
3400749,106366294,Stub,0.1,0.18,26.0,1215485.0,2007-02-07T18:30:39Z,0.02
4523119,115614143,Start,0.28,0.66,17.0,107930.0,2007-03-16T18:48:44Z,0.18
11505842,134597339,Start,0.28,16.34,48.0,247089.0,2007-05-30T16:47:55Z,4.58
6124385,172421078,Stub,0.1,4.98,17.0,4995598.0,2007-11-19T03:53:00Z,0.5
15021641,181845118,Stub,0.1,12.81,28.0,9932.0,2008-01-03T12:23:43Z,1.28
15304445,185340803,Stub,0.1,3.66,7.0,2628316.0,2008-01-19T02:23:20Z,0.37
8192444,207183639,Stub,0.1,2.98,1.0,846916.0,2008-04-21T19:21:15Z,0.3
15112229,220291423,Stub,0.1,4.56,35.0,3258344.0,2008-06-19T03:58:00Z,0.46
42556363,231734055,Start,0.28,1.26,9.0,632319.0,2008-08-13T18:43:59Z,0.35
21262257,267410932,Start,0.28,8.3,20.0,5017767.0,2009-01-30T15:02:38Z,2.32
21561562,271117094,Start,0.28,12.29,16.0,5277842.0,2009-02-16T14:12:26Z,3.44
21670636,272734895,Start,0.28,7.69,14.0,3035831.0,2009-02-23T15:41:36Z,2.15
21824194,275153637,Start,0.28,10.75,15.0,5277842.0,2009-03-05T12:36:40Z,3.01
21840425,275352995,Start,0.28,7.85,17.0,5277842.0,2009-03-06T08:03:55Z,2.2
19513957,289355774,Stub,0.1,3.49,7.0,3132943.0,2009-05-11T23:51:44Z,0.35
18096979,293787780,Start,0.28,31.69,3.0,7851873.0,2009-06-01T20:09:43Z,8.87
18945258,317929943,Stub,0.1,6.25,11.0,8447749.0,2009-10-04T23:07:30Z,0.62
8270523,326698461,Stub,0.1,4.89,12.0,92053.0,2009-11-19T08:16:25Z,0.49
28063182,385571905,Stub,0.1,11.72,22.0,3107162.0,2010-09-18T18:02:03Z,1.17
29537200,395722379,Stub,0.1,3.97,64.0,6424168.0,2010-11-09T11:25:28Z,0.4
30745971,411946058,Stub,0.1,13.19,11.0,10415808.0,2011-02-04T09:06:56Z,1.32
29092785,441922644,Start,0.28,5.96,39.0,1215485.0,2011-07-28T19:37:38Z,1.67
33058259,449918826,Start,0.28,29.12,40.0,3174352.0,2011-09-12T01:13:29Z,8.15
33728617,460359572,Start,0.28,62.89,13.0,3613546.0,2011-11-12T23:36:28Z,17.61
35435815,486654420,Stub,0.1,25.45,7.0,23407.0,2012-04-10T17:04:47Z,2.54
35925512,494180549,Stub,0.1,33.41,10.0,23407.0,2012-05-24T17:26:47Z,3.34
36337263,500844969,Stub,0.1,36.48,2.0,8356159.0,2012-07-05T19:55:01Z,3.65
37931546,528072458,Stub,0.1,7.56,11.0,7713040.0,2012-12-14T22:04:05Z,0.76
37931643,528074461,Stub,0.1,17.04,12.0,7713040.0,2012-12-14T22:20:49Z,1.7
38377737,535764395,Stub,0.1,33.56,9.0,23407.0,2013-01-30T22:27:27Z,3.36
39024072,548880713,Stub,0.1,40.29,10.0,23407.0,2013-04-05T19:15:03Z,4.03
39121302,550533118,Stub,0.1,25.42,13.0,23407.0,2013-04-15T20:29:28Z,2.54
39469465,556494710,Stub,0.1,50.58,12.0,23407.0,2013-05-23T22:26:56Z,5.06
38854191,563680235,Stub,0.1,9.06,21.0,7311769.0,2013-07-10T15:37:55Z,0.91
